2025-01-16-00:37:55,2.66488022274441e-1,-9.59295166863336e-2,1.74563344319661,-2.84734646479289e-1,-3.25296958287557e-1,3.37064584096273e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:55,2.66058868832058e-1,-9.70300568474664e-2,1.74560568067763,-2.86226511001587e-1,-3.25828048917982e-1,3.37867630852593e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:55,2.65045483907064e-1,-9.71311463250054e-2,1.74504216512044,-2.87429226769341e-1,-3.26232963138156e-1,3.3856561448839e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:55,2.66158368852403e-1,-9.72320238749186e-2,1.74571890301175,-2.86362595028347e-1,-3.26212644577026e-1,3.37520334455702e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:55,2.66316360897488e-1,-9.72220632765028e-2,1.74579705132378,-2.85860988828871e-1,-3.25546794467502e-1,3.37000370025635e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:55,2.67110029856364e-1,-9.62363613976373e-2,1.74741898642646,-2.85239617029826e-1,-3.25297620561388e-1,3.36679882473416e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.66388893127441e-1,-9.6282614601983e-2,1.74778185950385,-2.85724639892578e-1,-3.25723727544149e-1,3.37251663208008e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.66135904524061e-1,-9.71992280748155e-2,1.74567561679416,-2.86212285359701e-1,-3.26091898812188e-1,3.37577978769938e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65250311957465e-1,-9.71691343519423e-2,1.74533388349745,-2.86231809192234e-1,-3.2576240433587e-1,3.37730884552002e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.66266028086344e-1,-9.56150690714518e-2,1.74677817026774,-2.85134288999769e-1,-3.25595378875732e-1,3.37267875671387e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65964084201389e-1,-9.60688326093886e-2,1.7474553320143,-2.8548706902398e-1,-3.25514819886949e-1,3.37373733520508e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.64911969502767e-1,-9.70633294847277e-2,1.74327235751682,-2.86738369199965e-1,-3.25440936618381e-1,3.38225682576497e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65979925791423e-1,-9.76004865434435e-2,1.74421363406711,-2.86725891960992e-1,-3.25550079345703e-1,3.38204701741536e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65622562832303e-1,-9.73793930477566e-2,1.74577924940321,-2.86126242743598e-1,-3.25365622838338e-1,3.3725102742513e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.64451556735569e-1,-9.67876381344265e-2,1.74591414133708,-2.86161608166165e-1,-3.25121482213338e-1,3.38055186801487e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65368991427951e-1,-9.7214486863878e-2,1.74802674187554,-2.86002556482951e-1,-3.24885686238607e-1,3.3772685792711e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65747600131565e-1,-9.694152408176e-2,1.74703306621975,-2.85598384009467e-1,-3.25550980038113e-1,3.37347666422526e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.64042006598579e-1,-9.69699753655328e-2,1.74364164140489,-2.86552879545424e-1,-3.25803703731961e-1,3.3818244934082e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65127499898275e-1,-9.58407190110948e-2,1.74430312050713,-2.86010159386529e-1,-3.25478235880534e-1,3.37505923377143e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65980932447645e-1,-9.64730050828722e-2,1.74721230400933,-2.86478943294949e-1,-3.24917766782973e-1,3.37738831837972e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.65116956498888e-1,-9.67559019724528e-2,1.74739498562283,-2.86323467890422e-1,-3.25634797414144e-1,3.37310314178467e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.6562770207723e-1,-9.62791707780626e-2,1.74603335062663,-2.86265108320448e-1,-3.25714535183377e-1,3.36959467993842e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:56,2.66116460164388e-1,-9.65514977773031e-2,1.74597062004937,-2.85634544160631e-1,-3.25009266535441e-1,3.36682796478272e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.66537931230333e-1,-9.65317885080973e-2,1.74716069963243,-2.85590357250638e-1,-3.26160828272502e-1,3.36794217427572e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.66435570187039e-1,-9.60658921135797e-2,1.74729665120443,-2.85398854149712e-1,-3.25656996832954e-1,3.37302207946777e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.66719394259983e-1,-9.60673491160075e-2,1.74663734436035,-2.85325447718302e-1,-3.25483110215929e-1,3.36750401390923e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.67142984602186e-1,-9.71732404496935e-2,1.74689875708686,-2.85595814387004e-1,-3.25430366728041e-1,3.36936049991184e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.67475446065267e-1,-9.68033737606472e-2,1.74804517957899,-2.84575409359402e-1,-3.26011631223891e-1,3.37247636583116e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.66019450293647e-1,-9.68992710113525e-2,1.74712827470567,-2.86218113369412e-1,-3.26105806562636e-1,3.37439166174995e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65616257985433e-1,-9.71612665388319e-2,1.74624337090386,-2.86567237642076e-1,-3.25309170616998e-1,3.37373733520508e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.66234027014838e-1,-9.72889264424642e-2,1.7462141778734,-2.85599576102363e-1,-3.25446923573812e-1,3.3703523212009e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65823894076877e-1,-9.64520507388645e-2,1.74600972069634,-2.85527891582913e-1,-3.25891070895725e-1,3.37362766265869e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65344990624322e-1,-9.78385342491998e-2,1.74458265304565,-2.86398331324259e-1,-3.25691011216905e-1,3.37417178683811e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65325758192274e-1,-9.74480046166314e-2,1.7447551091512,-2.86040438546075e-1,-3.25762510299683e-1,3.3699729707506e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.6783906088935e-1,-9.72502496507433e-2,1.74767017364502,-2.85036855273777e-1,-3.25321144527859e-1,3.36751143137614e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.66934712727865e-1,-9.68974431355794e-2,1.7470302051968,-2.85097387101915e-1,-3.25212823020087e-1,3.36628595987956e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.67209794786241e-1,-9.66988139682346e-2,1.74768982993232,-2.84823920991686e-1,-3.2601531346639e-1,3.36469703250461e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65836132897271e-1,-9.72669389512804e-2,1.74556356006198,-2.86530468198988e-1,-3.25534502665202e-1,3.37910493214925e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65559832255046e-1,-9.70784028371175e-2,1.74366256925795,-2.86993238661024e-1,-3.25638479656643e-1,3.38296837276883e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:57,2.65686247083876e-1,-9.67744721306695e-2,1.74530733956231,-2.86954588360257e-1,-3.25897216796875e-1,3.38485029008653e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.6615481906467e-1,-9.67630280388726e-2,1.74831485748291,-2.86350462171767e-1,-3.25666374630398e-1,3.38084061940511e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.66222053103977e-1,-9.64983834160699e-2,1.74676264656915,-2.85943349202474e-1,-3.25191153420342e-1,3.3751736746894e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.67895380655925e-1,-9.63160991668701e-2,1.74689690272013,-2.85713407728407e-1,-3.256942431132e-1,3.36872577667236e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.67893208397759e-1,-9.64701175689697e-2,1.74731736712986,-2.85921388202243e-1,-3.25275792015923e-1,3.36766613854302e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.66243669721815e-1,-9.65842670864529e-2,1.74783187442356,-2.86616325378418e-1,-3.25436592102051e-1,3.37337917751736e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.6684914694892e-1,-9.60716406504313e-2,1.74807114071316,-2.85411728752984e-1,-3.25788842307197e-1,3.37761773003472e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.65248457590739e-1,-9.67288812001546e-2,1.74551979700724,-2.86187118954129e-1,-3.26182497872247e-1,3.38388919830322e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.65595065222846e-1,-9.65401066674127e-2,1.74693854649862,-2.86120971043905e-1,-3.26100163989597e-1,3.38122155931261e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.66484260559082e-1,-9.53363842434353e-2,1.74835390514798,-2.85300572713216e-1,-3.25724734200372e-1,3.37757428487142e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.6700480779012e-1,-9.57884523603651e-2,1.74733781814575,-2.86541197035048e-1,-3.26069460974799e-1,3.38243060641819e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.66592343648275e-1,-9.67265764872233e-2,1.74701510535346,-2.8516337606642e-1,-3.25670613182916e-1,3.37530824873183e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.65004422929552e-1,-9.64825418260363e-2,1.74573299619887,-2.85638279385037e-1,-3.25781795713637e-1,3.37636099921332e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.65830039978027e-1,-9.61136553022597e-2,1.74557876586914,-2.85580211215549e-1,-3.26201385921902e-1,3.3726888232761e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.67800596025255e-1,-9.62982442643907e-2,1.74655712975396,-2.85305076175266e-1,-3.25975126690335e-1,3.3721743689643e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.66192701127794e-1,-9.76961188846164e-2,1.7444248729282,-2.87296507093642e-1,-3.26535860697428e-1,3.38387489318848e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:58,2.65288299984402e-1,-9.71893734402127e-2,1.74675014283922,-2.86190933651394e-1,-3.25642532772488e-1,3.37794462839762e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.66473770141602e-1,-9.56302748786079e-2,1.74808571073744,-2.85743660397e-1,-3.25403478410509e-1,3.3807012769911e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.67007403903537e-1,-9.64520772298177e-2,1.74789163801405,-2.85309023327298e-1,-3.25496938493517e-1,3.37063365512424e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65457100338406e-1,-9.63782204522027e-2,1.74683353636,-2.85021993849013e-1,-3.25186702940199e-1,3.36960315704346e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.6576042175293e-1,-9.68978140089247e-2,1.74552610185411,-2.86280128690932e-1,-3.25116104549832e-1,3.37272908952501e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65480942196316e-1,-9.64576403299968e-2,1.74801227781508,-2.8638834423489e-1,-3.25499878989326e-1,3.37445365058051e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.66029622819689e-1,-9.66236326429579e-2,1.74847804175483,-2.85726070404053e-1,-3.25597789552477e-1,3.36669339074029e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.64864126841227e-1,-9.67810418870714e-2,1.74661662843492,-2.86010874642266e-1,-3.25608412424723e-1,3.37371137407091e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.64577388763428e-1,-9.66699123382568e-2,1.74515268537733,-2.86219967736138e-1,-3.25252771377563e-1,3.37842570410834e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65393098195394e-1,-9.65535905626085e-2,1.74505790074666,-2.86700434154934e-1,-3.25433360205756e-1,3.37592124938965e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65534400939941e-1,-9.61268742879232e-2,1.74636284510295,-2.86501752005683e-1,-3.25528356764052e-1,3.37320804595947e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.667113410102e-1,-9.64386198255751e-2,1.74824587504069,-2.85673989189996e-1,-3.25305965211656e-1,3.37348832024468e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.66465451982286e-1,-9.56989924112956e-2,1.74856620364719,-2.8510151969062e-1,-3.25768523746067e-1,3.3716000450982e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65720367431641e-1,-9.48883162604438e-2,1.74747101465861,-2.84636629952325e-1,-3.26143715116713e-1,3.36952792273627e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65951209598117e-1,-9.53401459587945e-2,1.74686638514201,-2.85424815283881e-1,-3.26045513153076e-1,3.37623331281874e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.67233000861274e-1,-9.59987640380859e-2,1.74761915206909,-2.85040590498183e-1,-3.2587112320794e-1,3.37492254045275e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.66568342844645e-1,-9.60065258873834e-2,1.74915933609009,-2.84501685036553e-1,-3.25970967610677e-1,3.36979071299235e-1,110.0,,,,,,,,,,,,
2025-01-16-00:37:59,2.65535460578071e-1,-9.58641635047065e-2,1.74820597966512,-2.85433716244168e-1,-3.2549344168769e-1,3.37575223710802e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.66708850860596e-1,-9.50079758961995e-2,1.7481558587816,-2.84831206003825e-1,-3.25424856609768e-1,3.37154070536296e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.6576312383016e-1,-9.53359868791368e-2,1.74717505772909,-2.85488420062595e-1,-3.25869904624091e-1,3.37208853827582e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.66410085890028e-1,-9.51530403561062e-2,1.74630546569824,-2.85191112094455e-1,-3.2564107577006e-1,3.37226231892904e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.6743401421441e-1,-9.53813923729791e-2,1.74753782484266,-2.85546488232083e-1,-3.25828287336561e-1,3.37136374579536e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.65777905782064e-1,-9.65799755520291e-2,1.74647066328261,-2.8561716609531e-1,-3.26012028588189e-1,3.37440331776937e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.64469411638048e-1,-9.72684489356147e-2,1.74817185931736,-2.86297665701972e-1,-3.2582508193122e-1,3.37634139590793e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.64898829989963e-1,-9.70117251078288e-2,1.74632840686374,-2.85718229081896e-1,-3.2502277692159e-1,3.38156435224745e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.66074127621121e-1,-9.55270926157634e-2,1.74732149971856,-2.85820139778985e-1,-3.25082275602553e-1,3.37682035234239e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.66531838311089e-1,-9.58250098758274e-2,1.74895238876343,-2.857330110338e-1,-3.25258096059163e-1,3.37036927541097e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.67752117580838e-1,-9.57750744289822e-2,1.74861346350776,-2.84925169414944e-1,-3.25387001037598e-1,3.36590554979112e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.66411251491971e-1,-9.59796640608046e-2,1.74699041578505,-2.85806947284275e-1,-3.25883256064521e-1,3.36659484439426e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.64330757988824e-1,-9.672745068868e-2,1.74567233191596,-2.86865711212158e-1,-3.25782669915093e-1,3.37455590565999e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.65614562564426e-1,-9.66205861833361e-2,1.74607621298896,-2.86379628711277e-1,-3.24923329883152e-1,3.37210496266683e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.65368779500326e-1,-9.52459441290961e-2,1.74806139204237,-2.85806655883789e-1,-3.25571484035916e-1,3.37177064683702e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.65066994561089e-1,-9.6018844180637e-2,1.74602402581109,-2.86382436752319e-1,-3.26075024074978e-1,3.37342845069038e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.65175448523627e-1,-9.57982275221083e-2,1.74693796369765,-2.86196814643012e-1,-3.25931734508938e-1,3.3748377694024e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:00,2.66020033094618e-1,-9.50497256384956e-2,1.74691369798448,-2.85821146435208e-1,-3.25278785493639e-1,3.36723327636719e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:01,2.66923374599881e-1,-9.61608356899685e-2,1.74747890896267,-2.86058187484741e-1,-3.25251367357042e-1,3.35903432634142e-1,110.0,,,,,,,,,,,,
2025-01-16-00:38:01,2.67584800720215e-1,-9.66189437442356e-2,1.74749787648519,-2.85726944605509e-1,-3.25581179724799e-1,3.36771170298258e-1,110.0,,,,,,,,,,,,
